PROLIFIC_ID,Consent,nationality,country,resident,FFQ_1,FFQ_2,FFQ_3,FFQ_4,FFQ_5,FFQ_6,FFQ_7,FFQ_8,FFQ_9,FFQ_10,FFQ_11,FFQ_12,FFQ_13,FFQ_14,FFQ_15,interest_T1,attitude_T1,intentionuni_T1,intentionbi_T1,cons_now_perc,cons_next_perc,cons_six_perc,man_check,politics,age,gender,veg,condition,format,norm_info,interest_T2,attitude_T2,intentionuni_T2,intentionbi_T2,FFQ_T2_1,FFQ_T2_2,FFQ_T2_3,FFQ_T2_4,FFQ_T2_5,FFQ_T2_6,FFQ_T2_7,FFQ_T2_8,FFQ_T2_9,FFQ_T2_10,FFQ_T2_11,FFQ_T2_12,FFQ_T2_13,FFQ_T2_14,FFQ_T2_15,think_reduce,why_think,active_reduce,cons_proj,cons_proj_c,FFQ_T1_meat,genderbi,age_c,prob_time,read_time,complete
Ds5Apteo9B,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,4,4,0,0,0,1,0,1,7,3,0,1,0,4,0,33,31,30,50,27,30,40,More people are eating less meat,4,32,Male,No,st_text,text,static,24,50,25,50,3,4,0,0,1,1,0,1,7,2,0,1,0,4,0,No,N/A,No,32.333333333333336,-8.902888888888889,5,Male,-7.417611741160776,0,5.642,1
DsOeVpI67e,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,5,5,0,1,3,3,0,5,5,5,1,3,2,5,1,64,70,72,44,23,34,46,More people are eating less meat,1,21,Female,No,st_text,text,static,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.333333333333336,-6.902888888888889,12,Female,-18.417611741160776,1,3.69,0
DSu0hnfHfU,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,5,5,0,4,0,0,0,3,1,7,0,0,0,7,0,70,74,50,47,40,45,55,More people are eating less meat,1,25,Female,No,none,none,none,75,72,58,57,6,5,0,4,0,0,0,4,2,7,0,0,0,6,0,Yes,I made a vegetarian recipe so I purchased less meat than usual.,No,46.666666666666664,5.43044444444444,9,Female,-14.417611741160776,0,4.719,1
DtabJegFDE,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,14,3,0,1,2,3,0,4,14,14,1,0,1,7,0,50,50,50,50,36,40,50,More people are eating less meat,2,31,Female,No,dy_text,text,dynamic,80,69,70,34,21,1,0,0,3,1,0,3,14,14,0,0,0,14,0,Yes,"I've been more conscious about eating a healthy balanced diet, and some of the meals I had happened to be meat free. This was unplanned but I now think it will be easier to eat less meat in future.",No,42,0.7637777777777757,9,Female,-8.417611741160776,0,65.077,1
dTbf4k1GyK,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,7,2,0,1,1,1,1,2,3,4,1,2,0,4,0,93,100,84,17,33,56,66,More people are eating less meat,2,48,Female,No,dy_text,text,dynamic,87,81,87,41,6,1,0,1,0,1,0,2,5,5,1,2,0,4,1,Yes,Because of the current weather I did not have the appetite for big or heavy meals  and I know I had a lot less meals with meat in.,Yes,51.666666666666664,10.43044444444444,6,Female,8.582388258839224,0,17.913,1
dtRA2AUTIA,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,2,2,0,1,1,1,0,1,3,4,2,2,0,3,0,46,58,63,50,33,38,50,More people are eating less meat,4,42,Male,No,st_text,text,static,42,27,23,51,3,2,0,1,1,0,0,0,4,4,0,1,0,3,0,No,My diet was similar to normal,No,40.333333333333336,-0.9028888888888886,5,Male,2.5823882588392237,0,13.308,1
dU6YI4HNcB,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,4,0,7,2,0,7,0,14,7,14,0,0,14,7,28,15,0,0,50,33,33,50,More people are eating less meat,3,41,Male,No,st_text,text,static,18,0,0,51,4,3,2,2,0,5,0,14,4,14,2,7,0,14,14,No,"Because my diet hasn’t changed. I’m limited in the foods I can eat due to a chronic illness, until I can fix that my diet will not change.",No,38.666666666666664,-2.56955555555556,16,Male,1.5823882588392237,0,16.685,1
DUFLCWNe8w,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,6,4,2,0,2,3,0,3,7,6,0,5,0,5,0,21,21,10,52,19,28,32,More people are eating less meat,3,32,Female,No,st_text,text,static,80,68,14,76,14,5,0,0,6,2,0,2,6,6,0,0,0,4,0,No,Ive done the same as normal,No,26.333333333333332,-14.902888888888892,11,Female,-7.417611741160776,0,22.475,1
DwEqCWe2MI,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,28,4,0,2,4,1,2,7,1,21,7,1,0,0,6,21,53,6,50,15,26,46,More people are eating less meat,3,37,Female,No,st_text,text,static,31,33,58,49,21,4,0,0,2,0,0,7,1,21,21,0,0,0,7,No,I am following a ketogenic diet so I eat meat high in dietary fat to enable me to remain in ketosis.,No,29,-12.236222222222224,13,Female,-2.4176117411607763,0,15.929,1
dwfCcynBgr,"Yes, I am over 18 years old, and I consent to take part in this study",British,Scottish,Yes,5,3,0,0,2,1,0,4,21,7,3,0,0,4,0,18,37,10,50,15,20,30,More people are eating less meat,2,20,Male,No,none,none,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.666666666666668,-19.569555555555556,6,Male,-19.417611741160776,0,2.801,0
dWsCr36B4z,"Yes, I am over 18 years old, and I consent to take part in this study",British,Welsh,Yes,14,1,0,1,0,2,0,1,21,14,2,2,0,14,0,47,49,46,49,14,17,34,People are eating about the same amount of meat,1,40,Male,No,none,none,none,60,58,59,57,5,1,0,2,0,1,0,1,21,14,2,1,0,5,0,No,"There was no serious intention to do so, although I'm somewhat interested in the idea",No,21.666666666666668,-19.569555555555556,4,Male,0.5823882588392237,0,16.753,1
dWSW24VSjw,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,14,2,5,1,1,1,0,3,28,28,6,3,0,6,1,50,73,74,50,35,20,36,More people are eating less meat,4,40,Female,No,dy_graph,visual,dynamic,52,50,73,35,4,3,2,2,3,2,1,1,2,1,1,1,2,2,0,Yes,too hot to eat meat,No,30.333333333333332,-10.902888888888892,10,Female,0.5823882588392237,0,13.129,1
dwyxnfPncH,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,7,2,0,0,2,0,0,2,2,4,0,2,3,3,0,76,77,80,64,52,58,69,More people are eating less meat,4,29,Female,No,st_graph,visual,static,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.666666666666664,18.43044444444444,4,Female,-10.417611741160776,0,9.723,0
Dx6pTIU7sn,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,14,3,1,0,1,2,0,1,3,5,0,0,0,6,0,58,65,56,44,33,38,53,More people are eating less meat,4,31,Female,No,st_graph,visual,static,31,27,30,43,5,3,3,0,2,3,0,3,6,5,0,2,0,7,1,No,It has not put me off heading mean,Yes,41.333333333333336,0.09711111111111137,7,Female,-8.417611741160776,0,24.186,1
dxmIige1qQ,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,7,6,1,2,0,0,0,1,7,7,3,2,0,14,0,64,100,63,74,34,45,64,More people are eating less meat,1,36,Female,No,st_text,text,static,90,85,76,55,7,5,0,2,0,0,0,2,5,5,2,1,0,7,0,No,Esting what we have in the fridge,No,47.666666666666664,6.43044444444444,9,Female,-3.4176117411607763,0,13.508,1
DzYg6fAR0B,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,28,2,0,1,2,0,0,2,0,4,1,0,0,3,0,1,18,1,52,31,36,40,More people are eating less meat,5,60,Male,No,dy_text,text,dynamic,2,13,3,78,28,1,0,0,3,0,0,1,1,5,1,0,0,14,0,No,I have no intention of eating less meat,No,35.666666666666664,-5.56955555555556,5,Male,20.582388258839224,0,13.895,1
E0BOT8GsN6,"Yes, I am over 18 years old, and I consent to take part in this study",British,Scottish,Yes,14,4,0,1,1,2,0,3,14,6,1,1,1,14,0,71,67,67,34,37,50,60,More people are eating less meat,3,71,Female,No,dy_graph,visual,dynamic,87,86,89,17,21,3,0,0,1,0,0,3,14,14,0,2,1,21,3,Yes,"I've been trying to reduce my meat consumption over time, and the previous survey encouraged me to do this more.",Yes,49,7.763777777777776,8,Female,31.582388258839224,0,43.302,1
e1ntrYy5zs,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,28,28,0,14,0,0,0,14,28,28,0,0,0,14,0,73,52,80,33,25,12,5,More people are eating less meat,4,30,Female,No,dy_text,text,dynamic,67,53,76,25,5,4,0,4,3,0,0,0,2,6,0,0,0,4,0,No,I cooked salmon and chicken most nights,Yes,14,-27.236222222222224,42,Female,-9.417611741160776,0,226.536,1
e1OhVVquEk,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,21,2,1,1,1,2,0,1,2,2,4,1,2,14,0,25,48,23,50,35,35,55,More people are eating less meat,3,37,Male,No,st_text,text,static,25,23,7,50,7,2,1,2,1,2,0,1,3,2,3,1,3,7,0,No,I plan my meals quite carefully and think I had about the same.,No,41.666666666666664,0.43044444444443997,7,Male,-2.4176117411607763,0,21.86,1
e1TqivHLQ6,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,7,1,0,2,1,1,1,1,7,7,2,1,0,7,1,56,70,57,50,35,38,33,More people are eating less meat,4,37,Female,No,st_text,text,static,67,55,58,52,7,1,0,1,1,1,1,1,7,7,2,2,0,7,2,No,NA,No,35.333333333333336,-5.902888888888889,6,Female,-2.4176117411607763,0,9.363,1
e2gQYFaQ5O,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,21,3,0,1,1,1,1,4,21,4,2,2,0,5,0,9,8,6,52,32,45,75,More people are eating less meat,4,42,Female,No,dy_graph,visual,dynamic,51,50,37,35,14,2,0,1,0,1,0,0,1,14,2,2,0,4,0,Yes,Had a day or two without meat.,Yes,50.666666666666664,9.43044444444444,7,Female,2.5823882588392237,0,15.043,1
e2S8dxrqaL,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,2,2,0,2,1,0,0,1,3,3,2,2,3,2,1,69,69,72,33,12,12,20,More people are eating less meat,3,59,Male,No,dy_graph,visual,dynamic,77,90,80,70,5,3,0,2,1,0,0,0,4,4,2,3,0,7,0,No,It's low in any case and I've eaten similar to my regular diet,No,14.666666666666666,-26.56955555555556,5,Male,19.582388258839224,0,26.102,1
E311lYIbSG,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,14,5,0,3,1,1,0,3,7,3,2,0,0,2,0,37,44,26,69,23,28,35,More people are eating less meat,4,46,Male,No,dy_text,text,dynamic,42,44,25,50,14,6,0,3,2,1,0,3,14,7,6,0,0,3,0,No,I am happy with my current meat consumption level,No,28.666666666666668,-12.569555555555556,10,Male,6.582388258839224,0,7.826,1
E6XPkd3fCw,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,21,1,0,1,0,0,0,0,2,2,4,0,0,1,0,52,76,59,51,15,20,50,More people are eating less meat,5,65,Female,No,dy_text,text,dynamic,46,69,50,47,21,1,0,1,0,0,0,1,7,6,3,0,0,7,0,No,It was what I usually eat. In warmer weather I eat less meat as I prefer salads,No,28.333333333333332,-12.902888888888892,2,Female,25.582388258839224,0,19.967,1
e773IflkOR,"Yes, I am over 18 years old, and I consent to take part in this study",British,Northern Irish,Yes,7,3,0,1,2,2,0,0,7,7,0,0,0,7,0,1,1,15,50,9,18,19,People are eating about the same amount of meat,4,39,Female,No,st_text,text,static,31,51,24,51,7,3,0,0,2,0,0,2,14,14,0,1,0,7,0,No,I haven't tried,No,15.333333333333334,-25.90288888888889,8,Female,-0.41761174116077626,0,7.838,1
E8NIqCFWoh,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,21,14,2,4,14,14,14,14,4,4,4,4,4,4,4,89,66,66,50,27,55,68,More people are eating less meat,6,33,Female,No,dy_graph,visual,dynamic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,8.763777777777776,62,Female,-6.417611741160776,0,48.48,0
E9P0fynZNt,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,4,3,0,2,0,3,0,2,3,6,0,1,0,7,0,32,37,69,72,20,25,31,More people are eating less meat,4,34,Female,No,dy_graph,visual,dynamic,21,71,12,74,5,3,0,2,1,1,0,0,6,7,0,1,0,7,0,No,I have eaten the same,No,25.333333333333332,-15.902888888888892,8,Female,-5.417611741160776,0,7.706,1
eazX8dBmvD,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,7,1,0,3,0,0,0,3,7,14,3,2,0,7,1,43,79,45,49,30,25,70,More people are eating less meat,5,58,Female,No,dy_text,text,dynamic,29,82,90,17,14,1,0,3,0,0,0,2,14,14,4,1,0,14,0,Yes,ate a lot of salads,Yes,41.666666666666664,0.43044444444443997,4,Female,18.582388258839224,0,12.375,1
EceSuakKRD,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,6,3,0,2,1,4,0,5,14,7,0,0,0,5,0,45,50,32,38,34,32,43,More people are eating less meat,4,30,Female,No,dy_graph,visual,dynamic,38,28,60,64,6,2,1,1,1,2,0,2,14,7,0,0,1,4,0,Yes,Ate more salads,No,36.333333333333336,-4.902888888888889,10,Female,-9.417611741160776,0,13.559,1
edpW6zF6hd,"Yes, I am over 18 years old, and I consent to take part in this study",British,Welsh,Yes,5,7,0,6,4,5,2,7,14,21,1,4,0,4,0,0,100,0,50,30,35,50,More people are eating less meat,3,34,Male,No,dy_graph,visual,dynamic,2,23,3,64,4,3,0,3,1,2,1,5,6,14,1,3,0,5,0,No,Had no intention of doing so,No,38.333333333333336,-2.9028888888888886,24,Male,-5.417611741160776,0,13.758,1
EEnoKYXCsG,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,21,2,0,3,2,1,1,3,6,6,0,1,0,14,0,48,38,64,49,24,35,60,More people are eating less meat,4,35,Female,No,st_text,text,static,58,48,76,74,7,2,0,3,1,2,0,3,6,5,0,1,0,14,0,No,NA,No,39.666666666666664,-1.56955555555556,9,Female,-4.417611741160776,0,5.591,1
eExraYM3mC,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,6,1,0,1,2,0,1,3,7,7,4,2,1,14,7,100,100,100,21,40,60,76,More people are eating less meat,1,57,Female,No,none,none,none,97,100,99,20,2,0,0,1,2,0,2,2,7,7,5,2,0,6,4,Yes,Have avoided eating any meat pastry products,No,58.666666666666664,17.43044444444444,5,Female,17.582388258839224,0,4.301,1
ef2xYS3CLp,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,2,1,0,0,2,1,0,3,2,7,0,4,1,3,1,33,62,70,37,29,12,34,People are eating about the same amount of meat,4,20,Female,Yes,none,none,none,63,51,70,73,2,1,0,0,0,1,0,3,4,21,0,3,0,2,0,Yes,"I don't eat much meat normally as I don't like many types of meat, only really chicken and lamb. I don't want to eat the same thing everyday, so I will eat meat once, the most twice a week.",No,25,-16.236222222222224,4,Female,-19.417611741160776,0,10.9,1
EIJzh3UleK,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,3,2,0,7,1,1,0,0,0,7,0,0,0,3,0,52,74,65,80,38,39,50,People are eating about the same amount of meat,4,32,Female,No,st_text,text,static,89,83,84,58,4,1,0,6,1,1,0,1,0,3,0,0,0,2,0,Yes,I want to be more healthy,Yes,42.333333333333336,1.0971111111111114,11,Female,-7.417611741160776,1,3.944,1
EInacqpkr2,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,14,4,1,0,7,2,0,3,5,7,0,2,0,14,0,69,73,68,56,33,40,57,More people are eating less meat,3,24,Female,No,dy_graph,visual,dynamic,74,63,71,48,14,3,0,0,3,3,0,5,14,14,0,3,0,14,0,No,NA,No,43.333333333333336,2.0971111111111114,14,Female,-15.417611741160776,0,14.405,1
EiYJtgjYmF,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,3,2,1,2,0,1,0,3,2,1,6,3,0,5,0,0,100,1,51,25,30,36,More people are eating less meat,5,65,Male,No,none,none,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.333333333333332,-10.902888888888892,6,Male,25.582388258839224,0,12.689,0
Ej0xM86Ci9,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,3,5,0,0,0,1,0,3,5,5,1,1,0,5,2,62,78,64,50,33,35,38,People are eating about the same amount of meat,1,25,Other,No,st_graph,visual,static,85,86,75,50,5,4,0,0,0,1,0,6,6,6,1,1,0,2,2,No,I believe I have eaten the same amount I usually do,No,35.333333333333336,-5.902888888888889,6,NA,-14.417611741160776,0,29.305,1
ejAmLEQn9H,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,14,6,0,0,1,3,0,2,14,21,2,3,3,14,0,74,75,81,50,50,15,50,More people are eating less meat,3,41,Male,No,none,none,none,81,80,94,51,14,4,0,1,0,2,2,2,14,21,0,0,2,21,0,No,I just think it was a fairy standard week eating wise,No,38.333333333333336,-2.9028888888888886,10,Male,1.5823882588392237,0,2.816,1
eJzpzMtqOF,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,7,5,2,4,4,4,2,5,14,14,2,0,0,3,0,47,63,72,37,55,62,74,More people are eating less meat,5,51,Male,No,st_text,text,static,77,78,81,25,5,2,1,2,3,1,0,2,14,7,0,0,0,3,0,No,I went out and eat a couple of times which made it harder to be stricter with myself,Yes,63.666666666666664,22.43044444444444,21,Male,11.582388258839224,0,8.714,1
EKaUOJQQcK,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,2,2,0,1,0,0,0,0,2,4,0,0,0,7,0,53,42,76,22,22,32,50,More people are eating less meat,4,48,Female,No,st_graph,visual,static,71,40,72,34,2,2,0,1,0,0,0,0,3,6,0,0,1,1,0,Yes,I have eaten vegetarian or fish for most days,No,34.666666666666664,-6.56955555555556,3,Female,8.582388258839224,1,3.071,1
eMwtkYeEQf,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,7,6,0,0,3,0,0,3,7,7,1,1,0,7,5,16,18,73,34,32,32,41,More people are eating less meat,6,61,Female,No,st_text,text,static,86,87,85,16,1,7,0,0,0,0,0,1,7,7,7,0,2,6,7,Yes,dieting,Yes,35,-6.236222222222224,9,Female,21.582388258839224,0,26.242,1
eMy2lgs4Zk,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,2,3,0,1,0,3,0,2,3,2,0,1,0,6,0,26,28,30,50,26,21,30,More people are eating less meat,3,40,Male,No,st_graph,visual,static,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.666666666666668,-15.569555555555556,7,Male,0.5823882588392237,0,10.382,0
eNjAUYFEcZ,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,1,3,0,1,0,2,1,1,3,1,0,1,1,3,0,44,47,47,51,12,26,53,More people are eating less meat,1,24,Male,No,dy_graph,visual,dynamic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.333333333333332,-10.902888888888892,7,Male,-15.417611741160776,1,2.216,0
EnoLZAprHh,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,7,4,0,3,1,2,1,3,7,7,5,1,4,6,0,55,52,84,49,40,49,74,More people are eating less meat,4,55,Female,No,st_text,text,static,92,84,81,81,3,4,0,3,2,0,0,1,14,3,7,0,0,14,0,No,Am eating grilled pork after 4 wks,No,54.333333333333336,13.097111111111111,11,Female,15.582388258839224,0,10.605,1
enScZQFyxu,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,14,1,0,1,1,1,1,14,14,7,2,2,0,2,0,77,56,76,51,32,49,69,More people are eating less meat,4,70,Female,No,dy_text,text,dynamic,76,70,76,54,6,3,0,3,1,1,0,4,14,7,2,0,0,5,0,Yes,I'm eating much more salad items and lesseat,Yes,50,8.763777777777776,5,Female,30.582388258839224,0,19.137,1
eo3sabQStc,"Yes, I am over 18 years old, and I consent to take part in this study",British,Welsh,Yes,28,4,0,1,1,0,0,3,14,21,1,1,3,4,2,50,77,28,34,40,43,55,More people are eating less meat,1,33,Other,No,dy_graph,visual,dynamic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,4.763777777777776,6,NA,-6.417611741160776,0,64.272,0
EPljOummJQ,"Yes, I am over 18 years old, and I consent to take part in this study",British,Welsh,Yes,7,5,0,4,1,1,0,1,3,14,0,4,2,7,4,95,97,97,41,55,60,70,More people are eating less meat,2,22,Female,No,dy_graph,visual,dynamic,88,90,97,32,14,7,0,4,0,0,0,1,7,21,0,0,2,21,21,Yes,went for veggie meals rather than meat heavy because of the heat,Yes,61.666666666666664,20.43044444444444,11,Female,-17.417611741160776,0,10.392,1
Epue3GwKXK,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,4,0,0,0,0,1,0,1,5,6,7,1,0,3,0,74,51,87,35,28,32,48,More people are eating less meat,4,56,Female,No,st_graph,visual,static,73,74,76,34,4,0,0,0,0,0,0,1,3,6,4,0,0,3,0,Yes,I was trying to eat more healthily and save money at the same time.,Yes,36,-5.236222222222224,1,Female,16.582388258839224,0,16.301,1
Eqfl4NfbKC,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,7,2,0,2,2,1,2,0,2,14,0,0,1,6,7,50,66,75,63,36,40,54,More people are eating less meat,2,33,Female,No,dy_graph,visual,dynamic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.333333333333336,2.0971111111111114,9,Female,-6.417611741160776,0,75.107,0
ERD4NCBhIA,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,14,2,0,0,1,4,0,2,1,2,0,0,0,7,0,0,0,0,50,10,10,10,More people are eating less meat,5,68,Male,No,dy_graph,visual,dynamic,0,0,0,49,14,2,0,0,2,3,0,2,2,2,0,0,0,7,0,No,Because I ate the same amount,No,10,-31.236222222222224,7,Male,28.582388258839224,0,48.702,1
ErRy9eRmki,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,1,5,0,1,0,1,1,0,14,3,2,0,0,5,1,50,51,20,51,33,35,40,More people are eating less meat,5,32,Male,No,dy_graph,visual,dynamic,19,36,8,51,1,7,0,2,1,0,0,1,21,3,1,1,0,4,1,No,Didn't feel like it,No,36,-5.236222222222224,8,Male,-7.417611741160776,0,14.359,1
eRxWvpuHkL,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,5,5,0,2,1,1,0,3,5,7,2,0,3,3,7,59,52,67,35,20,25,40,Fewer people are eating less meat,2,23,Female,No,dy_graph,visual,dynamic,51,68,70,34,3,3,0,2,2,1,2,2,6,6,2,0,1,1,5,Yes,To make meals cheaper,No,28.333333333333332,-12.902888888888892,9,Female,-16.417611741160776,0,8.101,1
ERytqO3QgT,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,3,1,0,1,0,0,0,3,5,6,1,0,2,2,2,53,66,60,36,14,16,20,More people are eating less meat,2,40,Female,No,st_text,text,static,67,68,62,44,6,1,0,0,0,0,0,4,21,14,2,0,2,1,0,Yes,I didn't reduce my meat consumption conciously but I found meat-substitutes in the reduced section several times during the past week so I decided to try those out instead of eating meat.,No,16.666666666666668,-24.569555555555556,2,Female,0.5823882588392237,0,13.283,1
